ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MedianRadius	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
12	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	3944	1040.0	105.0	1.0	1.4763832895266553	0.6977027295911983	1.0	0.501972763141148	0.1512988185435727	98.84960042277766	99.76472322419383	26.570660511172846	6.708203932499369	572.3419999999985	0.6781292984869326	1	1048.2700304259636	96.74543610547667	0	1	1
12	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	33329	639.0	146.0	1.0	1.1583643224321405	0.8101291089731361	1.0	0.6728238049095607	0.10093058716999889	269.92772133086174	287.1114766079545	74.52516353554684	24.351591323771842	2037.0639999999944	0.8963384296798309	1	640.7083920909719	177.30582975786854	0	2	2
12	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	15203	326.0	162.0	1.0	1.0430770393485989	0.6094548261856703	1.0	0.7099561034837023	0.2768979571248541	157.17821037312743	171.47011401407536	58.855755878248644	18.973665961010276	830.6339999999974	0.9230442305940925	1	314.6154048543051	161.85562060119713	0	3	3
12	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	33956	504.0	319.0	1.0	1.1735845763381485	0.8068904115441798	1.0	0.5745224438691775	0.09137007748962343	273.7044437009623	304.63092423455635	74.41102068914255	23.600847442411894	2161.0320000000006	0.885319845128994	1	516.6139121215691	334.73986924254916	0	4	4
12	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	32684	243.0	408.0	1.0	1.2702780503238953	0.7219873787029298	1.0	0.5096522688289412	0.05857465783648093	266.8282733267977	311.0064308016797	72.44998274671983	18.439088914585774	2647.998000000015	0.7625936209430925	1	252.51156529188594	417.60641292375476	0	5	5
12	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	18009	1158.0	573.0	1.0	1.0498388045944025	0.6165862866569333	1.0	0.6537316683606795	0.13541528298546526	172.07593796112278	194.87944991712183	66.64833081180653	18.0	1292.7539999999967	0.8709256214334073	1	1161.3615414514966	572.2088955522239	0	6	6
12	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	18289	711.0	735.0	1.0	1.4997639884147762	0.8960192323434143	1.0	0.42177482588441495	0.06870338129891043	241.05807869486145	285.79713084634	49.47726750741192	14.422205101855956	1828.9879999999948	0.7963511277540712	1	706.5832467603477	721.2929083055388	0	7	7
12	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	55983	114.0	914.0	1.0	1.173895117827157	0.6692269044760771	1.0	0.5539470819892739	0.20158117961807365	327.64408610565937	394.9746827329569	105.11898020814318	34.132096331752024	1868.1339999999943	0.8872810840795625	1	119.80901345051176	904.7683582516121	0	8	8
12	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	20313	1037.0	913.0	1.0	1.2259713282272322	0.7856983974470382	1.0	0.5797916369344941	0.0766698810795265	213.73500149126133	251.03187048659777	63.150613615387776	17.0	1824.6499999999949	0.7924550384270276	1	1042.4923940333776	914.5012553537143	0	9	9
12	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	A01	A01	20830	715.0	908.0	1.0	1.1271763942004094	0.739293836427569	1.0	0.56580198288741	0.06559631857394613	202.4226092942305	215.52262062252305	59.464274989274024	18.110770276274835	1997.605999999995	0.841565157667212	1	715.4113298127701	915.0409985597696	0	10	10
13	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	25100	863.0	79.0	1.0	1.161627620111181	0.651618917093884	1.0	0.6029305789094404	0.3044308894649297	216.6563795543964	255.8378392654222	71.0	23.021728866442675	1017.8819999999967	0.8603256212510713	1	851.5016334661354	73.05398406374502	0	1	1
13	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	27292	657.0	12.0	1.0	1.5328693996135623	0.9035158747494602	1.0	0.45496524246920167	0.22483332051588217	299.3686116566875	305.761344842673	59.22837157984339	21.93171219946131	1235.0719999999958	0.8062510154946012	1	691.1596438516782	108.4410449948703	0	2	2
13	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	22965	1067.0	186.0	1.0	1.4554835634082268	0.8888098251896477	1.0	0.5173462491552151	0.05815009482113999	264.6744293742205	265.0	58.66856057549052	14.7648230602334	2227.7320000000013	0.8089543300984554	1	1098.4324406705857	155.5359460047899	0	3	3
13	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	15560	314.0	215.0	1.0	1.1415352036716673	0.7920769500234552	1.0	0.6762277270751847	0.2157229211859566	181.1863275380702	180.93645293306707	53.71219600798314	17.26267650163207	952.0539999999971	0.9161294121110426	1	301.8857969151671	213.9120822622108	0	4	4
13	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	28672	1118.0	412.0	1.0	1.5928726816246	0.9203744432330084	1.0	0.4034672970843184	0.08681478523180523	316.92880237451755	318.9545422156581	58.69412236331676	18.35755975068582	2037.2159999999935	0.78199918178099	1	1164.2278878348213	364.0487583705357	0	5	5
13	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	26494	891.0	351.0	1.0	1.7568794828031824	0.9396762572345917	1.0	0.4926000297486241	0.03231544271022871	325.05136145032424	340.2425605358624	49.25444142409901	14.560219778561036	3209.7680000000396	0.736507053999583	1	891.502679852042	379.526534309655	0	6	6
13	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	39708	703.0	401.0	1.0	2.2852662372342234	0.9501406933641177	1.0	0.38210161662817554	0.0718135327594798	457.87691224944916	483.49767321053366	54.3323108288245	17.4928556845359	2635.9720000000257	0.7234499972671123	1	642.5834844363856	399.9144253047245	0	7	7
13	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	29634	611.0	498.0	1.0	1.438493115222051	0.7692450652427151	1.0	0.3948672849376399	0.08021633178484466	277.0534759359759	343.3846240005513	58.82176467941097	13.92838827718412	2154.6099999999988	0.6797100784439655	1	586.4877168117703	490.3548964027806	0	8	8
13	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	50332	317.0	524.0	1.0	1.133200339478891	0.7080035932187622	1.0	0.6420553117665068	0.1034268303848506	310.6331512201691	353.7711124441904	90.75791976461338	27.892651361962706	2472.922000000011	0.8724637932379378	1	310.91480569021695	545.5091194468728	0	9	9
13	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	18621	1173.0	580.0	1.0	1.892160694100297	0.9143858435351159	1.0	0.36649740198393954	0.08630387821749974	277.0675578672778	263.964012698701	49.193495504995376	12.0	1646.6119999999949	0.7184166361233819	1	1130.4399334085172	550.7194565275764	0	10	10
13	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	18511	1052.0	598.0	1.0	1.0386513270505435	0.4667693504466889	1.0	0.6477813549832027	0.2178048415908829	165.43497241155265	187.21645226849054	63.28506932918696	18.027756377319946	1033.441999999997	0.8880946098304028	1	1046.124736643077	597.4612392631408	0	11	11
13	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	9286	885.0	682.0	1.0	1.0569176137665848	0.6920713073486551	1.0	0.7862162390991448	0.8675575593755819	127.97143658209788	129.1200991325518	46.0	15.588424268958676	366.7499999999992	0.9840512902029354	1	887.1201809175102	685.8573120827051	0	12	12
13	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	20620	493.0	626.0	1.0	1.0742885467642858	0.3542229738899977	1.0	0.499515503875969	0.42924321534510096	173.13628563741656	215.5736533067063	67.94115100585212	20.0	776.9579999999967	0.8794489582666922	1	493.6087293889428	629.4096023278371	0	13	13
13	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	9865	673.0	715.0	1.0	1.0808702340740652	0.6497663414986151	1.0	0.7053482053482053	0.7887570514400256	130.96142261594008	125.93649193144932	42.941821107167776	15.033296378372908	396.4439999999989	0.9341856060606061	1	679.668930562595	709.3139381652306	0	14	14
13	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	12152	458.0	747.0	1.0	1.6158382217818719	0.8030511842735654	1.0	0.4315340909090909	0.2785608713001002	191.7221120106387	219.91134577370036	42.485291572496	11.661903789690601	740.4039999999973	0.7321584575990359	1	442.57093482554313	747.1326530612245	0	15	15
13	16			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	23357	1117.0	750.0	1.0	1.384226293947946	0.8800058015206473	1.0	0.4883949481431917	0.07953274472137128	258.6511879705281	281.44093518889537	54.120236510939236	17.46424919657298	1921.0579999999948	0.8116410390061679	1	1124.7333133535985	754.2460076208417	0	16	16
13	17			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	10754	626.0	816.0	1.0	1.004210651673999	0.3404238205613564	1.0	0.8073573573573574	0.8969110756481002	120.60893845987329	120.83045973594572	55.44366510251645	17.08800749063506	388.1639999999991	0.9852947913326305	1	627.6623581923005	817.5702994234704	0	17	17
13	18			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	9282	805.0	847.0	1.0	1.0279141322286633	0.5753255744786202	1.0	0.7866101694915254	0.8807138112643276	120.45564790959277	119.03780911962384	48.76474136094644	15.811388300841896	363.92199999999923	0.9838359213524828	1	807.428140486964	841.1877828054298	0	18	18
13	19			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	36972	1030.0	942.0	1.0	1.0661165210042316	0.6056479883507989	1.0	0.6828331332533013	0.14353018158898728	247.39262755036256	296.42030969554025	88.45903006477066	28.0	1799.159999999995	0.8943612569244539	1	1030.9221843557286	943.6523855890945	0	19	19
13	20			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	20178	248.0	1038.0	1.0	1.680984463308508	0.9179754203620278	1.0	0.4347488850106651	0.10161851321490198	272.6211798873219	281.6895454219059	44.01136216933077	16.1245154965971	1579.6379999999951	0.7563393744026089	1	296.0418772921003	956.2750024779463	0	20	20
13	21			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	20	A01	A01	18131	637.0	995.0	1.0	1.1819766448554594	0.786076714511297	1.0	0.654218084722523	0.09252320500367997	198.32377972232166	215.67800073257357	51.73973328110612	17.029386365926403	1569.243999999996	0.8615552757252489	1	657.6248965859578	968.6062544812752	0	21	21
14	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	A01	A01	37911	1306.0	388.0	1.0	1.3738752712415132	0.881150053055815	1.0	0.4268055164649592	0.1567893451132725	328.530126711806	388.20741878537046	72.20110802473879	25.80697580112788	1743.127999999995	0.8253722894713926	1	1270.887578802986	340.1698715412413	0	1	1
14	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	A01	A01	46850	1144.0	442.0	1.0	1.1942907167134234	0.727817972715537	1.0	0.4909254757314108	0.2927262344843686	310.6310947401665	327.48282397707516	92.80086206496145	28.442925306655784	1418.1719999999943	0.8400347847915154	1	1122.3392315901815	463.2006189967983	0	2	2
14	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	A01	A01	33712	825.0	611.0	1.0	1.5696841333812828	0.8995512959650198	1.0	0.6044826967903891	0.08012491738113671	335.6672014207657	349.07019351414124	63.52952069707436	17.804493814764857	2299.394000000002	0.7790089080426569	1	875.7677978168011	603.5979176554342	0	3	3
14	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	A01	A01	25339	831.0	849.0	1.0	2.563861674793422	0.8155276089585004	1.0	0.2793099647266314	0.048658897308041744	351.2668438273455	379.74860105074777	43.657759905886145	10.816653826391969	2558.1060000000157	0.4392725885860898	1	789.925016772564	910.1088440743517	0	4	4
15	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	21969	606.0	113.0	1.0	1.385965427547049	0.8865598806447178	1.0	0.4543931496649293	0.051793512558187614	252.20286681146194	260.31711430484165	52.354560450833695	16.76305461424021	2308.7260000000024	0.8037684075734015	1	591.8230233510856	126.07269334061633	0	1	1
15	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	23230	841.0	124.0	1.0	1.3866108672068855	0.8961835667380711	1.0	0.49383503401360546	0.060586377668142934	261.2489928963304	283.14307337457507	52.92447448959697	16.55294535724685	2195.0379999999996	0.8624626408509533	1	837.9008609556607	126.63288850624193	0	2	2
15	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	33861	179.0	298.0	1.0	1.2261803237590345	0.8376850745733394	1.0	0.5682901450053706	0.11785389177532984	284.77233124111876	306.00653587791226	74.43117626371358	23.769728648009426	1900.1279999999945	0.9122405269609494	1	162.86754673518206	314.82696907947195	0	3	3
15	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	74940	1076.0	319.0	1.0	1.059954069869193	0.5061297402062508	1.0	0.6237047764100772	0.09698340666638497	339.8291337546391	393.0801444998208	130.41855696180662	37.33630940518894	3116.1120000000437	0.8949074820427392	1	1086.2548839071258	310.24499599679746	0	4	4
15	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	44893	439.0	561.0	1.0	1.1174389835654839	0.7040850048086945	1.0	0.7032111528822055	0.11282437636377149	290.79265691407795	322.18783341398847	90.24965373894794	28.160255680657446	2236.1080000000024	0.8680175564106036	1	439.8334038714276	591.1685340698996	0	5	5
15	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	47062	994.0	572.0	1.0	1.4685800747763396	0.9006206209584109	1.0	0.4807150153217569	0.19965497964081605	383.90803090877495	367.79342027828613	75.69015788066504	26.570660511172846	1721.0759999999939	0.8548334362625786	1	972.9814712506906	597.0223322425736	0	6	6
15	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	40764	1097.0	715.0	1.0	1.1583299824794928	0.788257733251387	1.0	0.5471971649484536	0.1372999093818217	294.6962446774574	341.09382873338535	85.09406559801923	26.076809620810597	1931.5599999999936	0.8691684434968019	1	1101.890540673143	703.1133843587479	0	7	7
15	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	47802	162.0	854.0	1.0	1.0389187055736977	0.45441328136479026	1.0	0.636986301369863	0.11074202972455556	264.97764148010003	304.85406344675806	106.10372283760829	31.144823004794873	2329.0120000000074	0.9075496236104914	1	160.87921007489226	852.6500355633656	0	8	8
15	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	A01	A01	73161	770.0	937.0	1.0	1.1807285614504142	0.7992253091036717	1.0	0.655394207598384	0.0894844955465694	401.09905056425225	440.9104217411968	129.52219886953742	41.617304093369626	3205.3160000000325	0.9136217188241464	1	797.2294255135934	924.3382403192958	0	9	9
16	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	4146	115.0	95.0	1.0	1.1019546549386643	0.7052039869224102	1.0	0.6486232790988736	0.2973171520829699	87.87785161068668	96.30160954002794	29.410882339705484	9.219544457292887	418.6099999999991	0.9208217656857299	1	114.32585624698504	91.77110467920888	0	1	1
16	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	17116	230.0	474.0	1.0	2.017808713364771	0.9329270641111498	1.0	0.32304091801298507	0.1605745471544368	278.43968291369305	298.2633064927699	44.82186966202994	12.727922061357855	1157.3579999999956	0.6321932481347419	1	186.29703201682636	446.966697826595	0	2	2
16	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	22339	353.0	506.0	1.0	1.662732853609609	0.9217974033371341	1.0	0.5842399832618475	0.1259402203129353	286.1517739689151	315.22848856028224	49.09175083453431	15.132745950421556	1492.9819999999952	0.8218608586880541	1	380.2141993822463	510.2886431800886	0	3	3
16	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	29073	334.0	659.0	1.0	1.0888704340223625	0.6644580526747252	1.0	0.6258718677344356	0.08933972839148284	226.96927051774398	238.60008382228202	74.67261881037788	20.615528128088304	2022.2159999999935	0.8499261836200724	1	328.3731641041516	666.9229869638497	0	4	4
16	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	13965	516.0	633.0	1.0	1.7338544879742617	0.9453534507381415	1.0	0.5286168521462639	0.3278354563083114	235.6035824654565	231.21634890292685	39.56008088970496	14.0	731.6399999999975	0.9163385826771656	1	533.3941281775868	627.8195488721805	0	5	5
16	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	7653	481.0	716.0	1.0	1.1719140661191723	0.618524835118921	1.0	0.628479921162848	0.24714918976661882	118.63654316285658	131.82184947875675	37.656340767525464	11.180339887498949	623.7939999999983	0.7943740917583558	1	476.8986018554815	721.4258460734353	0	6	6
16	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	14143	616.0	685.0	1.0	1.1648495925497042	0.7778310465061066	1.0	0.59796211736851	0.46105215287717066	173.09446504018638	185.39956850003725	49.193495504995376	16.55294535724685	620.8699999999982	0.9164128814877212	1	598.1105140352117	689.4594499045464	0	7	7
16	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	A01	A01	26296	601.0	816.0	1.0	1.2500120710841767	0.7957574906308871	1.0	0.5225235966219572	0.1970516792613842	246.96390618792222	323.5119781399137	74.0	20.248456731316587	1294.9699999999962	0.8240031335683509	1	598.995930940067	823.8651125646486	0	8	8
17	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	18689	1066.0	294.0	1.0	1.1014313507815359	0.7119093684001045	1.0	0.60955642530985	0.09695251168909803	187.00339238329065	212.60761980700502	62.81719509815764	18.027756377319946	1556.3899999999956	0.8571559611988903	1	1069.5930761410455	304.38247097222967	0	1	1
17	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	46091	1135.0	645.0	1.0	1.2062249666311866	0.8045506741531242	1.0	0.5976297602531022	0.03350503577343801	322.81621721689726	343.7586362551492	88.81441324469807	21.470910553583888	4157.746000000067	0.8113327113661566	1	1128.5616063873642	622.6266299277517	0	2	2
17	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	77487	182.0	822.0	1.0	1.2918013116462947	0.8216351655583615	1.0	0.4518192419825073	0.07386144335659077	437.63581645789407	489.0828150732757	102.82509421342633	31.32091952673165	3630.8680000000613	0.7970437573288899	1	199.81685960225587	772.4766735065236	0	3	3
17	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	67152	867.0	810.0	1.0	1.2598796493067022	0.7337057607415396	1.0	0.5329819910629956	0.09907898835945093	383.0674056328933	440.20449793249503	107.16809226630845	30.675723300355934	2918.3920000000317	0.8273160154493431	1	889.6155885156064	815.5270133428639	0	4	4
17	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	17056	463.0	831.0	1.0	1.615157501520239	0.905742488140847	1.0	0.4125087672624374	0.1931862827377507	243.36642094198126	253.51331325987596	48.54894437575342	14.7648230602334	1053.3079999999966	0.8573223755309256	1	447.95379924953096	793.9603072232645	0	5	5
17	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	30478	355.0	878.0	1.0	1.3178821430823846	0.7535166743248222	1.0	0.48935486978581294	0.20630235336763242	266.67960655177905	319.2146613174276	66.12110101926616	20.09975124224178	1362.5299999999957	0.8056888324940192	1	358.3326005643415	855.0337292473259	0	6	6
17	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	15329	546.0	882.0	1.0	2.027638043777977	0.9499195597157293	1.0	0.4969042756653376	0.11291376499821294	267.97033348109915	277.308492477241	39.92492955535426	11.40175425099138	1306.1359999999966	0.7440359179711199	1	581.4149650988322	883.6732989757975	0	7	7
17	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	9588	1204.0	896.0	1.0	1.0100308556747948	0.49101169038183656	1.0	0.7716079188797682	0.8939092041668516	118.21272734528537	117.34564329364768	51.0	16.278820596099706	367.13199999999904	0.9847986852917007	1	1205.0795786399667	894.5628911138924	0	8	8
17	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	A01	A01	8198	522.0	979.0	1.0	1.2050488349231363	0.5295889254014083	1.0	0.5069882498453927	0.13049771693076523	120.75387069528713	146.66969693839283	35.38361202590826	9.433981132056603	888.4999999999974	0.8607727845443088	1	524.6469870700171	969.1378384971945	0	9	9
18	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	27859	1267.0	135.0	1.0	1.4014044364237193	0.8344616087895028	1.0	0.5329316116690579	0.2164407907858666	275.5758491420293	308.4493475434824	57.0350769263968	19.697715603592208	1271.7979999999964	0.7627691760099662	1	1264.1230123119997	137.66294554721992	0	1	1
18	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	49233	1071.0	210.0	1.0	1.0336742851579312	0.4383999694384419	1.0	0.6463822915435818	0.1687951484069055	267.1710189876576	290.6303494131334	108.2266141020775	30.805843601498726	1914.489999999994	0.9166022806609265	1	1073.6076209046778	202.60183210448275	0	2	2
18	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	18328	707.0	239.0	1.0	1.1880793930055933	0.829991120561981	1.0	0.6219417014489803	0.1284192612911213	205.24934158723138	215.05813167606567	57.723478758647246	18.35755975068582	1339.2059999999963	0.9065189435156791	1	711.7360323003055	238.02100611086863	0	3	3
18	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	22326	91.0	274.0	1.0	1.1506663353782	0.7205327833366302	1.0	0.5643579373104146	0.12792909222604526	209.76601785073692	237.54788990854033	65.79513659838392	19.4164878389476	1480.899999999996	0.8417917200814415	1	100.77080533906656	292.0098539819045	0	4	4
18	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	22585	415.0	392.0	1.0	1.579864878038099	0.9221777931092915	1.0	0.6283909740964359	0.046797022818059135	280.54935825997103	282.0159569953445	55.90169943749474	15.033296378372908	2462.6680000000074	0.7783502489962606	1	414.21297321230907	359.6656187735222	0	5	5
18	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	11549	1300.0	687.0	1.0	1.0305538583293152	0.5090151345690613	1.0	0.7330371310695017	0.859881099836149	131.71585829386996	136.5283853270081	53.36665625650534	17.204650534085253	410.82599999999877	0.9781485559413903	1	1301.5539007706295	687.1832193263486	0	6	6
18	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	A01	A01	21501	241.0	718.0	1.0	1.1406424283795928	0.7918560090721111	1.0	0.6545205479452055	0.14005634976575684	212.8555205660257	227.1299187689724	62.625873247404705	19.235384061671343	1388.937999999996	0.9014905347896269	1	241.33793777033625	719.7800102320822	0	7	7
